DATE,YEAR,WEEK,% WEIGHTED ILI,REGIONAL ILI BASELINE,ABOVE BASELINE,IS FLUWEEK,AGE 0-4,AGE 5-24,AGE 25-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,A (Subtyping not Performed),A (2009 H1N1),A (H1),A (H3),B,Bvic,Byam,AVG WIND SPEED MONTHLY,COOLING DAYS MONTHLY,HEATING DAYS MONTHLY,PRECIPITATION MONTHLY,AVG TEMP MONTHLY,POPULATION,VAXEFFECTIVENESS,VACCINERATENATIONAL,AWND,PRCP,TAVG
2010-11-28,2010,47,0.820865,1.4,0,0,107,99,157,29,321,159,37415,127,0,0,0,4,0,0,0,3.5,0.0,447.5,97.7,3.6,14469783,60,39.5,3.4257142857142857,1.1952380952380952,3.6
2010-12-05,2010,48,0.689018,1.4,0,0,125,174,243,17,412,166,54690,163,0,2,0,3,0,0,0,4.5,0.0,647.7,101.2,-2.7,14469783,60,39.5,3.56,3.3166666666666673,-2.7
2010-12-12,2010,49,0.760426,1.4,0,0,138,183,236,19,423,161,53217,174,0,0,0,26,0,0,0,4.5,0.0,647.7,101.2,-2.7,14469783,60,39.5,3.802857142857143,5.190476190476192,-2.7
2010-12-19,2010,50,0.802437,1.4,0,0,158,165,227,19,440,168,52867,182,0,1,0,27,1,0,0,4.5,0.0,647.7,101.2,-2.7,14469783,60,39.5,3.1457142857142855,2.1976190476190474,-2.7
2010-12-26,2010,51,1.01492,1.4,0,0,139,140,201,26,405,163,38377,201,0,2,0,45,4,0,0,4.5,0.0,647.7,101.2,-2.7,14469783,60,39.5,5.594285714285715,1.5285714285714287,-2.7
2011-01-02,2010,52,1.13074,1.4,0,0,157,117,189,22,411,166,32970,264,0,10,0,106,3,0,0,4.5,0.0,647.7,101.2,-2.7,14469783,60,39.5,3.9514285714285715,1.3714285714285717,-2.7
2011-01-09,2011,1,0.959888,1.4,0,0,164,161,269,32,508,166,51455,366,0,15,0,130,8,0,0,3.3,0.0,725.3,82.9,-5.6,14529652,60,39.5,3.4771428571428578,0.6547619047619048,-5.6
2011-01-16,2011,2,1.18688,1.4,0,0,216,174,273,25,555,169,46187,389,0,27,0,123,6,0,0,3.3,0.0,725.3,82.9,-5.6,14529652,60,39.5,4.225714285714286,3.273809523809524,-5.6
2011-01-23,2011,3,1.20524,1.4,0,0,177,218,316,29,568,171,46551,422,2,55,0,143,20,0,0,3.3,0.0,725.3,82.9,-5.6,14529652,60,39.5,3.2771428571428567,4.0928571428571425,-5.6
2011-01-30,2011,4,1.40872,1.4,1,0,244,322,452,31,780,161,52393,434,1,56,0,117,22,0,0,3.3,0.0,725.3,82.9,-5.6,14529652,60,39.5,2.2942857142857145,1.65,-5.6
2011-02-06,2011,5,1.87486,1.4,1,1,236,464,621,33,929,171,48455,520,3,74,0,152,20,0,0,3.9,0.0,609.8,106.4,-3.2,14529652,60,39.5,3.2900000000000005,6.166666666666667,-3.2
2011-02-13,2011,6,1.99294,1.4,1,1,264,664,837,31,1198,167,57866,547,5,107,0,135,25,0,0,3.9,0.0,609.8,106.4,-3.2,14529652,60,39.5,3.422857142857143,0.8523809523809524,-3.2
2011-02-20,2011,7,2.31154,1.4,1,1,287,751,948,36,1339,166,55699,711,10,141,0,154,50,0,0,3.9,0.0,609.8,106.4,-3.2,14529652,60,39.5,4.771428571428572,0.27380952380952384,-3.2
2011-02-27,2011,8,2.32248,1.4,1,1,268,575,837,31,1252,167,50499,686,20,127,0,173,36,0,0,3.9,0.0,609.8,106.4,-3.2,14529652,60,39.5,3.559999999999999,5.004761904761905,-3.2
2011-03-06,2011,9,1.75247,1.4,1,1,225,457,656,51,1035,165,55226,580,12,100,0,102,44,0,0,4.1,0.2,483.9,115.5,2.7,14529652,60,39.5,4.3914285714285715,4.471428571428571,2.7
2011-03-13,2011,10,1.65827,1.4,1,1,245,450,621,31,960,156,52955,603,8,78,0,116,37,0,0,4.1,0.2,483.9,115.5,2.7,14529652,60,39.5,4.148571428571429,7.366666666666666,2.7
2011-03-20,2011,11,1.36504,1.4,0,0,220,314,452,36,756,159,51279,515,9,70,0,60,37,0,0,4.1,0.2,483.9,115.5,2.7,14529652,60,39.5,3.105714285714286,1.616666666666667,2.7
2011-03-27,2011,12,1.02294,1.4,0,0,183,289,385,20,616,155,52786,523,14,40,0,51,39,0,0,4.1,0.2,483.9,115.5,2.7,14529652,60,39.5,4.013333333333334,1.2027777777777777,2.7
2011-04-03,2011,13,1.11948,1.4,0,0,203,327,402,31,683,164,56709,391,4,10,0,28,42,0,0,3.9,4.1,257.4,139.4,9.9,14529652,60,39.5,4.474285714285714,2.0833333333333335,9.9
2011-04-10,2011,14,0.934313,1.4,0,0,172,286,363,17,579,145,54867,317,3,8,0,22,39,0,0,3.9,4.1,257.4,139.4,9.9,14529652,60,39.5,3.277142857142857,1.6523809523809523,9.9
2011-04-17,2011,15,0.834506,1.4,0,0,174,211,272,21,499,141,51282,275,2,9,0,20,15,0,0,3.9,4.1,257.4,139.4,9.9,14529652,60,39.5,4.351428571428571,9.835714285714285,9.9
2011-04-24,2011,16,0.779753,1.4,0,0,146,136,201,18,390,150,44064,208,2,4,0,9,16,0,0,3.9,4.1,257.4,139.4,9.9,14529652,60,39.5,3.4028571428571435,3.4809523809523806,9.9
2011-05-01,2011,17,0.675821,1.4,0,0,129,132,179,23,368,140,47550,178,1,0,0,6,7,0,0,3.9,4.1,257.4,139.4,9.9,14529652,60,39.5,3.5742857142857143,2.4,9.9
2011-05-08,2011,18,0.592222,1.4,0,0,145,106,147,28,341,134,48145,151,0,0,0,4,1,0,0,3.6,27.8,116.6,92.2,15.5,14529652,60,39.5,3.391428571428571,2.169047619047619,15.5
2011-05-15,2011,19,0.515393,1.4,0,0,114,93,123,26,286,128,46821,119,0,0,0,0,0,0,0,3.6,27.8,116.6,92.2,15.5,14529652,60,39.5,4.359999999999999,3.4666666666666672,15.5
2011-05-22,2011,20,0.498389,1.4,0,0,126,95,124,10,274,122,44813,145,0,0,0,0,0,0,0,3.6,27.8,116.6,92.2,15.5,14529652,60,39.5,3.099999999999999,7.076190476190476,15.5
2011-05-29,2011,21,0.555332,1.4,0,0,126,112,141,15,294,112,40850,126,0,0,0,3,0,0,0,3.6,27.8,116.6,92.2,15.5,14529652,60,39.5,3.2800000000000002,3.0714285714285716,15.5
2011-06-05,2011,22,0.574262,1.4,0,0,113,83,110,14,247,104,33960,138,1,0,0,0,0,0,0,3.0,66.5,31.7,108.8,19.5,14529652,60,39.5,3.5657142857142854,1.9880952380952384,19.5
2011-06-12,2011,23,0.505594,1.4,0,0,128,97,132,14,294,100,43540,98,0,0,0,0,0,0,0,3.0,66.5,31.7,108.8,19.5,14529652,60,39.5,2.6342857142857143,7.1380952380952385,19.5
2011-06-19,2011,24,0.493534,1.4,0,0,107,95,127,5,246,98,37285,108,0,0,0,0,0,0,0,3.0,66.5,31.7,108.8,19.5,14529652,60,39.5,2.8085714285714283,1.407142857142857,19.5
2011-06-26,2011,25,0.461867,1.4,0,0,102,72,86,14,214,96,35738,111,0,0,0,0,0,0,0,3.0,66.5,31.7,108.8,19.5,14529652,60,39.5,2.4457142857142857,5.552380952380952,19.5
2011-07-03,2011,26,0.416608,1.4,0,0,83,66,88,7,187,93,33741,10,0,0,0,0,0,0,0,2.8,152.3,1.8,85.9,23.2,14529652,60,39.5,2.562857142857143,0.9880952380952381,23.2
2011-07-10,2011,27,0.46983,1.4,0,0,61,69,97,10,183,93,29417,6,0,0,0,0,0,0,0,2.8,152.3,1.8,85.9,23.2,14529652,60,39.5,2.4314285714285715,3.3333333333333335,23.2
2011-07-17,2011,28,0.428519,1.4,0,0,85,77,103,4,203,96,36432,16,0,0,0,0,0,0,0,2.8,152.3,1.8,85.9,23.2,14529652,60,39.5,3.1142857142857143,1.4595238095238094,23.2
2011-07-24,2011,29,0.437277,1.4,0,0,83,69,97,12,207,95,36206,6,0,0,0,0,0,0,0,2.8,152.3,1.8,85.9,23.2,14529652,60,39.5,2.9971428571428573,0.3142857142857142,23.2
2011-07-31,2011,30,0.412251,1.4,0,0,66,88,103,6,188,92,35367,3,0,0,0,0,0,0,0,2.8,152.3,1.8,85.9,23.2,14529652,60,39.5,2.6571428571428575,1.8690476190476188,23.2
2011-08-07,2011,31,0.378898,1.4,0,0,76,68,87,7,183,91,37024,2,0,0,0,0,0,0,0,2.9,98.1,9.6,190.7,21.2,14529652,60,39.5,2.5257142857142862,3.578571428571429,21.2
2011-08-14,2011,32,0.391519,1.4,0,0,72,74,92,14,194,92,37485,1,0,0,0,0,0,0,0,2.9,98.1,9.6,190.7,21.2,14529652,60,39.5,2.3542857142857145,4.978571428571429,21.2
2011-08-21,2011,33,0.43582,1.4,0,0,79,79,99,3,189,90,36543,11,0,0,0,0,0,0,0,2.9,98.1,9.6,190.7,21.2,14529652,60,39.5,2.7342857142857144,7.164285714285713,21.2
2011-08-28,2011,34,0.39558,1.4,0,0,68,62,86,15,184,91,38022,11,0,0,0,0,0,0,0,2.9,98.1,9.6,190.7,21.2,14529652,60,39.5,3.848571428571429,10.50952380952381,21.2
2011-09-04,2011,35,0.411796,1.4,0,0,67,71,97,9,182,98,35460,7,0,0,0,0,0,0,0,2.6,44.3,77.3,149.4,17.3,14529652,60,39.5,2.211428571428571,2.2261904761904763,17.3
2011-09-11,2011,36,0.412723,1.4,0,0,54,77,99,10,172,96,35434,8,0,0,0,0,0,0,0,2.6,44.3,77.3,149.4,17.3,14529652,60,39.5,2.948571428571428,9.76904761904762,17.3
2011-09-18,2011,37,0.441039,1.4,0,0,69,101,126,6,214,99,43771,13,0,0,0,0,0,0,0,2.6,44.3,77.3,149.4,17.3,14529652,60,39.5,2.8578571428571427,1.4285714285714284,17.3
2011-09-25,2011,38,0.407422,1.4,0,0,70,91,120,9,214,98,44068,17,0,0,0,0,0,0,0,2.6,44.3,77.3,149.4,17.3,14529652,60,39.5,1.757142857142857,3.8871428571428566,17.3
2011-10-02,2011,39,0.507688,1.4,0,0,84,114,153,14,273,101,45009,20,0,0,0,0,0,0,0,3.3,4.3,237.8,139.3,10.7,14529652,60,39.5,2.6685714285714286,7.578571428571428,10.7
2011-10-09,2011,40,0.43974,1.4,0,0,83,127,168,13,280,150,51819,37,0,0,0,0,2,0,0,3.3,4.3,237.8,139.3,10.7,14529652,47,39.2,2.7971428571428576,3.0666666666666664,10.7
2011-10-16,2011,41,0.689897,1.4,0,0,126,194,243,14,401,155,50211,60,0,0,0,0,1,0,0,3.3,4.3,237.8,139.3,10.7,14529652,47,39.2,3.56,5.5404761904761894,10.7
2011-10-23,2011,42,0.630234,1.4,0,0,119,192,235,11,381,159,56237,63,0,0,0,0,0,0,0,3.3,4.3,237.8,139.3,10.7,14529652,47,39.2,3.011428571428571,3.928571428571428,10.7
2011-10-30,2011,43,0.676542,1.4,0,0,126,211,264,15,432,158,56152,56,0,0,0,1,0,0,0,3.3,4.3,237.8,139.3,10.7,14529652,47,39.2,3.5714285714285716,5.447619047619049,10.7
2011-11-06,2011,44,0.681778,1.4,0,0,124,217,279,20,450,157,56050,146,0,0,0,0,0,0,0,2.9,0.0,367.4,96.8,6.2,14529652,47,39.2,2.3485714285714283,0.0,6.2
2011-11-13,2011,45,0.722186,1.4,0,0,140,223,287,12,471,162,58226,212,0,0,0,0,0,0,0,2.9,0.0,367.4,96.8,6.2,14529652,47,39.2,2.7571428571428567,3.138095238095238,6.2
2011-11-20,2011,46,0.584198,1.4,0,0,132,187,237,6,391,159,59692,192,0,0,0,0,0,0,0,2.9,0.0,367.4,96.8,6.2,14529652,47,39.2,3.4199999999999995,2.1619047619047618,6.2
2011-11-27,2011,47,0.671443,1.4,0,0,110,142,194,11,335,154,38466,194,0,1,0,1,1,0,0,2.9,0.0,367.4,96.8,6.2,14529652,47,39.2,2.382857142857143,4.511904761904762,6.2
2011-12-04,2011,48,0.624269,1.4,0,0,118,200,258,17,431,157,58157,189,0,0,0,0,0,0,0,3.2,0.0,550.6,99.6,0.6,14529652,47,39.2,2.874285714285714,2.823809523809524,0.6
2011-12-11,2011,49,0.628389,1.4,0,0,138,156,194,17,377,152,52953,222,0,0,0,1,0,0,0,3.2,0.0,550.6,99.6,0.6,14529652,47,39.2,2.96,7.602380952380953,0.6
2011-12-18,2011,50,0.78979,1.4,0,0,176,177,226,26,448,158,53518,231,0,0,0,1,0,0,0,3.2,0.0,550.6,99.6,0.6,14529652,47,39.2,3.197142857142857,0.6976190476190476,0.6
2011-12-25,2011,51,0.86589,1.4,0,0,190,151,206,22,448,161,45482,218,0,1,0,1,1,0,0,3.2,0.0,550.6,99.6,0.6,14529652,47,39.2,2.942857142857143,2.764285714285714,0.6
2012-01-01,2011,52,1.00526,1.4,0,0,169,128,187,21,408,151,34829,245,0,0,0,8,1,0,0,3.2,0.0,550.6,99.6,0.6,14529652,47,39.2,3.4257142857142857,3.104761904761905,0.6
2012-01-08,2012,1,0.910657,1.4,0,0,191,123,180,22,419,161,43770,285,0,0,0,0,3,0,0,3.6,0.0,614.7,67.5,-1.7,14589870,47,39.2,3.325714285714285,0.37142857142857144,-1.7
2012-01-15,2012,2,0.800414,1.4,0,0,199,135,202,18,455,158,48944,285,0,3,0,2,2,0,0,3.6,0.0,614.7,67.5,-1.7,14589870,47,39.2,4.0200000000000005,2.9571428571428564,-1.7
2012-01-22,2012,3,0.838438,1.4,0,0,196,139,207,12,433,157,47052,283,1,0,0,4,0,0,0,3.6,0.0,614.7,67.5,-1.7,14589870,47,39.2,3.422857142857143,1.8952380952380954,-1.7
2012-01-29,2012,4,0.819739,1.4,0,0,234,156,210,16,486,155,54105,304,1,1,0,6,0,0,0,3.6,0.0,614.7,67.5,-1.7,14589870,47,39.2,3.2485714285714287,4.564285714285713,-1.7
2012-02-05,2012,5,0.771312,1.4,0,0,225,154,194,15,468,155,54734,208,1,0,0,8,2,0,0,3.5,0.0,496.0,34.3,1.4,14589870,47,39.2,3.1971428571428575,0.3833333333333333,1.4
2012-02-12,2012,6,0.846266,1.4,0,0,207,180,227,18,475,157,54491,242,0,4,0,3,3,0,0,3.5,0.0,496.0,34.3,1.4,14589870,47,39.2,3.5,0.12142857142857143,1.4
2012-02-19,2012,7,0.902132,1.4,0,0,206,181,233,13,480,160,55161,250,0,1,0,4,5,0,0,3.5,0.0,496.0,34.3,1.4,14589870,47,39.2,2.528571428571429,0.3738095238095238,1.4
2012-02-26,2012,8,0.949344,1.4,0,0,191,165,209,24,449,150,44971,229,3,3,0,4,7,0,0,3.5,0.0,496.0,34.3,1.4,14589870,47,39.2,4.1085714285714285,2.85952380952381,1.4
2012-03-04,2012,9,0.803368,1.4,0,0,171,156,205,19,417,148,50379,275,2,8,0,12,5,0,0,3.5,1.5,356.6,43.4,6.8,14589870,47,39.2,3.0766666666666667,4.452777777777778,6.8
2012-03-11,2012,10,0.774284,1.4,0,0,129,151,212,14,381,153,50982,275,6,10,0,16,7,0,0,3.5,1.5,356.6,43.4,6.8,14589870,47,39.2,4.42,0.5952380952380952,6.8
2012-03-18,2012,11,0.858635,1.4,0,0,139,165,218,22,406,152,45381,277,9,10,0,22,10,0,0,3.5,1.5,356.6,43.4,6.8,14589870,47,39.2,2.4285714285714284,0.5785714285714285,6.8
2012-03-25,2012,12,0.831097,1.4,0,0,164,196,261,20,473,149,49465,295,8,20,0,39,6,0,0,3.5,1.5,356.6,43.4,6.8,14589870,47,39.2,2.628571428571429,0.2690476190476191,6.8
2012-04-01,2012,13,0.621933,1.4,0,0,114,158,204,21,358,147,51256,234,9,5,0,25,6,0,0,4.1,9.4,229.6,88.0,11.0,14589870,47,39.2,3.9571428571428564,1.061904761904762,11.0
2012-04-08,2012,14,0.7515,1.4,0,0,128,202,261,24,438,148,50024,245,13,8,0,32,3,0,0,4.1,9.4,229.6,88.0,11.0,14589870,47,39.2,4.242857142857143,0.1833333333333333,11.0
2012-04-15,2012,15,0.857187,1.4,0,0,150,202,258,19,456,146,49834,310,14,11,0,54,13,0,0,4.1,9.4,229.6,88.0,11.0,14589870,47,39.2,3.1885714285714286,0.8547619047619047,11.0
2012-04-22,2012,16,0.778564,1.4,0,0,109,167,240,14,381,139,42559,311,12,6,0,70,16,0,0,4.1,9.4,229.6,88.0,11.0,14589870,47,39.2,3.9171428571428573,4.809523809523809,11.0
2012-04-29,2012,17,0.57168,1.4,0,0,110,131,170,19,322,135,47788,265,11,3,0,43,14,0,0,4.1,9.4,229.6,88.0,11.0,14589870,47,39.2,4.72,5.788095238095238,11.0
2012-05-06,2012,18,0.518703,1.4,0,0,91,109,141,20,269,136,47124,215,5,2,0,38,4,0,0,2.8,26.3,90.1,108.5,16.3,14589870,47,39.2,2.494285714285714,3.085714285714286,16.3
2012-05-13,2012,19,0.608604,1.4,0,0,113,133,165,12,301,132,44371,202,1,1,0,12,7,0,0,2.8,26.3,90.1,108.5,16.3,14589870,47,39.2,3.231428571428571,4.914285714285714,16.3
2012-05-20,2012,20,0.499494,1.4,0,0,96,100,127,7,246,120,42559,229,5,3,0,9,7,0,0,2.8,26.3,90.1,108.5,16.3,14589870,47,39.2,2.442857142857143,3.4571428571428577,16.3
2012-05-27,2012,21,0.580681,1.4,0,0,102,88,113,21,253,114,41362,156,2,1,0,5,5,0,0,2.8,26.3,90.1,108.5,16.3,14589870,47,39.2,2.4771428571428573,1.4714285714285715,16.3
2012-06-03,2012,22,0.611205,1.4,0,0,99,70,90,15,214,115,33662,163,2,0,0,3,3,0,0,3.2,69.8,37.5,121.6,19.4,14589870,47,39.2,3.2399999999999998,9.178571428571429,19.4
2012-06-10,2012,23,0.44987,1.4,0,0,84,70,99,10,206,112,39021,143,0,0,0,2,0,0,0,3.2,69.8,37.5,121.6,19.4,14589870,47,39.2,2.7742857142857145,2.7642857142857147,19.4
2012-06-17,2012,24,0.556763,1.4,0,0,87,63,94,7,205,104,38282,137,0,0,0,0,1,0,0,3.2,69.8,37.5,121.6,19.4,14589870,47,39.2,3.0457142857142854,2.3714285714285714,19.4
2012-06-24,2012,25,0.511904,1.4,0,0,115,61,82,9,216,104,38464,106,0,0,0,1,1,0,0,3.2,69.8,37.5,121.6,19.4,14589870,47,39.2,2.7771428571428567,3.0095238095238095,19.4
2012-07-01,2012,26,0.63164,1.4,0,0,111,67,86,18,225,101,37130,121,0,0,0,1,0,0,0,2.7,146.1,0.9,80.1,23.0,14589870,47,39.2,3.1733333333333333,4.458333333333333,23.0
2012-07-08,2012,27,0.600682,1.4,0,0,75,65,90,10,185,101,29783,110,0,0,0,0,1,0,0,2.7,146.1,0.9,80.1,23.0,14589870,47,39.2,2.694285714285715,1.5214285714285716,23.0
2012-07-15,2012,28,0.545703,1.4,0,0,96,79,105,8,220,100,36725,100,0,0,0,0,1,0,0,2.7,146.1,0.9,80.1,23.0,14589870,47,39.2,2.5,0.39047619047619053,23.0
2012-07-22,2012,29,0.529763,1.4,0,0,94,64,83,12,203,99,35721,93,0,0,0,0,0,0,0,2.7,146.1,0.9,80.1,23.0,14589870,47,39.2,2.568571428571428,2.4761904761904767,23.0
2012-07-29,2012,30,0.54242,1.4,0,0,64,79,96,12,182,96,35187,112,0,0,0,0,0,0,0,2.7,146.1,0.9,80.1,23.0,14589870,47,39.2,2.7542857142857144,5.702380952380952,23.0
2012-08-05,2012,31,0.423858,1.4,0,0,83,59,83,9,182,98,34593,125,0,0,0,0,0,0,0,2.5,114.1,18.7,114.1,21.4,14589870,47,39.2,2.6914285714285717,2.7880952380952384,21.4
2012-08-12,2012,32,0.52453,1.4,0,0,79,71,99,10,201,100,35339,105,0,0,0,1,0,0,0,2.5,114.1,18.7,114.1,21.4,14589870,47,39.2,2.542857142857143,7.859523809523808,21.4
2012-08-19,2012,33,0.477967,1.4,0,0,66,78,100,14,191,96,35785,124,1,0,0,0,0,0,0,2.5,114.1,18.7,114.1,21.4,14589870,47,39.2,2.08,4.538095238095239,21.4
2012-08-26,2012,34,0.487765,1.4,0,0,66,56,76,8,159,96,35539,112,0,0,0,0,0,0,0,2.5,114.1,18.7,114.1,21.4,14589870,47,39.2,1.8171428571428572,0.25476190476190474,21.4
2012-09-02,2012,35,0.435526,1.4,0,0,72,58,86,7,182,102,39221,103,0,0,0,1,0,0,0,2.8,23.4,103.2,118.3,15.7,14589870,47,39.2,2.8971428571428572,1.0404761904761906,15.7
2012-09-09,2012,36,0.50659,1.4,0,0,79,68,98,9,196,103,35498,109,0,0,0,0,0,0,0,2.8,23.4,103.2,118.3,15.7,14589870,47,39.2,2.5914285714285716,7.452380952380953,15.7
2012-09-16,2012,37,0.49204,1.4,0,0,99,88,108,12,233,102,42465,104,0,0,0,0,0,0,0,2.8,23.4,103.2,118.3,15.7,14589870,47,39.2,2.7399999999999998,0.12857142857142856,15.7
2012-09-23,2012,38,0.498207,1.4,0,0,91,94,114,15,231,103,43900,148,0,0,0,1,0,0,0,2.8,23.4,103.2,118.3,15.7,14589870,47,39.2,2.94,4.309523809523809,15.7
2012-09-30,2012,39,0.522411,1.4,0,0,94,86,115,11,236,102,43762,156,0,0,0,1,0,0,0,2.8,23.4,103.2,118.3,15.7,14589870,47,39.2,2.7714285714285714,4.764285714285713,15.7
2012-10-07,2012,40,0.542445,1.1,0,0,100,133,183,15,322,159,55084,197,0,0,0,1,0,0,0,3.1,0.9,235.5,81.0,10.7,14589870,49,42.1,2.165714285714286,2.719047619047619,10.7
2012-10-14,2012,41,0.56065,1.1,0,0,108,113,143,15,295,158,48404,204,0,0,0,1,0,0,0,3.1,0.9,235.5,81.0,10.7,14589870,49,42.1,3.025714285714286,1.7452380952380953,10.7
2012-10-21,2012,42,0.755333,1.1,0,0,158,162,222,29,438,162,56270,211,0,0,0,1,0,0,0,3.1,0.9,235.5,81.0,10.7,14589870,49,42.1,3.117142857142857,3.8285714285714287,10.7
2012-10-28,2012,43,0.575156,1.1,0,0,111,143,191,12,334,161,55466,224,0,0,0,3,0,0,0,3.1,0.9,235.5,81.0,10.7,14589870,49,42.1,2.3942857142857146,0.17380952380952383,10.7
2012-11-04,2012,44,0.638644,1.1,0,0,109,125,174,16,314,160,48350,230,0,0,0,8,1,0,0,3.4,0.0,462.7,26.9,3.0,14589870,49,42.1,3.6666666666666674,2.8249999999999997,3.0
2012-11-11,2012,45,0.630983,1.1,0,0,115,149,193,9,337,166,55082,216,1,0,0,7,0,0,0,3.4,0.0,462.7,26.9,3.0,14589870,49,42.1,4.26,1.3738095238095236,3.0
2012-11-18,2012,46,0.700343,1.1,0,0,129,150,213,20,373,166,54355,189,1,0,0,7,0,0,0,3.4,0.0,462.7,26.9,3.0,14589870,49,42.1,2.8542857142857145,1.023809523809524,3.0
2012-11-25,2012,47,0.845412,1.1,0,0,140,104,151,17,325,165,37973,197,2,0,0,16,1,0,0,3.4,0.0,462.7,26.9,3.0,14589870,49,42.1,2.962857142857143,0.09285714285714286,3.0
2012-12-02,2012,48,0.89633,1.1,0,0,168,219,290,25,516,169,57023,229,1,0,0,27,5,0,0,3.5,0.0,571.9,105.1,-0.1,14589870,49,42.1,2.7314285714285718,0.880952380952381,-0.1
2012-12-09,2012,49,1.24499,1.1,1,0,243,354,431,28,734,167,56803,379,8,0,0,107,13,0,0,3.5,0.0,571.9,105.1,-0.1,14589870,49,42.1,2.6285714285714286,1.9595238095238094,-0.1
2012-12-16,2012,50,1.69905,1.1,1,1,280,525,679,41,1071,171,57921,515,22,6,0,216,9,0,0,3.5,0.0,571.9,105.1,-0.1,14589870,49,42.1,2.36,2.123809523809524,-0.1
2012-12-23,2012,51,2.62753,1.1,1,1,392,664,900,81,1485,169,53323,809,30,8,0,364,24,0,0,3.5,0.0,571.9,105.1,-0.1,14589870,49,42.1,4.597142857142858,6.299999999999999,-0.1
2012-12-30,2012,52,3.9292,1.1,1,1,366,480,747,116,1380,163,33299,918,57,9,0,402,19,0,0,3.5,0.0,571.9,105.1,-0.1,14589870,49,42.1,4.44,4.761904761904762,-0.1
2013-01-06,2013,1,3.21719,1.1,1,1,346,406,699,124,1344,171,43347,938,91,11,0,297,13,0,0,3.7,0.0,648.6,36.0,-3.1,14644797,49,42.1,3.52,0.04523809523809524,-3.1
2013-01-13,2013,2,3.28461,1.1,1,1,412,657,979,123,1682,168,54847,1088,75,10,0,358,19,0,0,3.7,0.0,648.6,36.0,-3.1,14644797,49,42.1,2.4285714285714284,0.5404761904761904,-3.1
2013-01-20,2013,3,3.02114,1.1,1,1,385,704,947,88,1541,169,54821,924,53,6,0,239,21,0,0,3.7,0.0,648.6,36.0,-3.1,14644797,49,42.1,3.7600000000000002,1.4214285714285715,-3.1
2013-01-27,2013,4,2.50428,1.1,1,1,315,587,791,77,1283,177,52389,627,43,6,0,117,27,0,0,3.7,0.0,648.6,36.0,-3.1,14644797,49,42.1,4.371428571428571,0.19285714285714284,-3.1
2013-02-03,2013,5,2.21254,1.1,1,1,257,654,817,53,1191,168,54669,509,22,4,0,79,14,0,0,4.1,0.0,572.1,85.5,-2.1,14644797,49,42.1,3.9257142857142857,2.8190476190476192,-2.1
2013-02-10,2013,6,1.87401,1.1,1,1,253,461,584,37,919,169,49090,397,17,4,0,50,14,0,0,4.1,0.0,572.1,85.5,-2.1,14644797,49,42.1,4.408571428571428,3.764285714285715,-2.1
2013-02-17,2013,7,1.5552,1.1,1,1,227,360,484,33,801,168,50970,304,6,1,0,29,21,0,0,4.1,0.0,572.1,85.5,-2.1,14644797,49,42.1,3.86,1.3638888888888887,-2.1
2013-02-24,2013,8,1.50586,1.1,1,1,217,284,368,35,657,169,46197,302,2,5,0,20,31,0,0,4.1,0.0,572.1,85.5,-2.1,14644797,49,42.1,4.394285714285714,3.4119047619047618,-2.1
2013-03-03,2013,9,1.32621,1.1,1,1,203,290,370,31,658,165,51304,235,6,1,0,19,28,0,0,4.4,0.0,480.4,56.8,2.8,14644797,49,42.1,3.0914285714285716,3.15,2.8
2013-03-10,2013,10,1.30083,1.1,1,1,206,266,327,23,600,165,47846,216,7,2,0,7,26,0,0,4.4,0.0,480.4,56.8,2.8,14644797,49,42.1,6.4159999999999995,2.1666666666666665,2.8
2013-03-17,2013,11,1.18804,1.1,1,1,189,277,349,21,594,166,49002,263,0,0,0,3,29,0,0,4.4,0.0,480.4,56.8,2.8,14644797,49,42.1,4.375,0.0875,2.8
2013-03-24,2013,12,1.19612,1.1,1,1,168,264,313,29,550,163,48302,252,2,0,0,2,31,0,0,4.4,0.0,480.4,56.8,2.8,14644797,49,42.1,4.134285714285714,3.0,2.8
2013-03-31,2013,13,1.18515,1.1,1,1,176,315,390,24,616,160,49994,223,4,0,0,2,27,0,0,4.1,0.7,274.2,53.7,9.3,14644797,49,42.1,3.562857142857143,0.49523809523809526,9.3
2013-04-07,2013,14,1.19767,1.1,1,1,192,329,394,26,658,156,52091,221,6,2,0,4,38,0,0,4.1,0.7,274.2,53.7,9.3,14644797,49,42.1,5.085714285714286,0.6095238095238097,4.7
2013-04-14,2013,15,1.24114,1.1,1,1,216,338,402,21,678,152,51650,235,3,3,0,0,39,0,0,4.1,0.7,274.2,53.7,9.3,14644797,49,42.1,3.2599999999999993,3.1976190476190474,8.280952380952382
2013-04-21,2013,16,1.05995,1.1,0,0,159,207,252,23,458,150,42590,246,1,4,0,1,24,0,0,4.1,0.7,274.2,53.7,9.3,14644797,49,42.1,4.397142857142858,1.7547619047619045,10.69047619047619
2013-04-28,2013,17,0.783118,1.1,0,0,142,168,210,19,390,144,48087,160,0,0,0,0,20,0,0,4.1,0.7,274.2,53.7,9.3,14644797,49,42.1,3.674285714285714,0.25,9.185714285714285
